timestamp,pid,name,vmswap_kib
2026-08-30T00:58:55Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:55Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:55Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:55Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:55Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:55Z,3864560,python3,0
2026-08-30T00:58:55Z,3865797,torch_shm_manag,0
2026-08-30T00:58:55Z,3865800,torch_shm_manag,0
2026-08-30T00:58:55Z,3865854,torch_shm_manag,0
2026-08-30T00:58:55Z,3865938,torch_shm_manag,0
2026-08-30T00:58:56Z,3862689,vllm,0
2026-08-30T00:58:56Z,3863565,python3,0
2026-08-30T00:58:56Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:56Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:56Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:56Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:56Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:56Z,3864560,python3,0
2026-08-30T00:58:56Z,3865797,torch_shm_manag,0
2026-08-30T00:58:56Z,3865800,torch_shm_manag,0
2026-08-30T00:58:56Z,3865854,torch_shm_manag,0
2026-08-30T00:58:56Z,3865938,torch_shm_manag,0
2026-08-30T00:58:57Z,3862689,vllm,0
2026-08-30T00:58:57Z,3863565,python3,0
2026-08-30T00:58:57Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:57Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:57Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:57Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:57Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:57Z,3864560,python3,0
2026-08-30T00:58:57Z,3865797,torch_shm_manag,0
2026-08-30T00:58:57Z,3865800,torch_shm_manag,0
2026-08-30T00:58:57Z,3865854,torch_shm_manag,0
2026-08-30T00:58:57Z,3865938,torch_shm_manag,0
2026-08-30T00:58:59Z,3862689,vllm,0
2026-08-30T00:58:59Z,3863565,python3,0
2026-08-30T00:58:59Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:59Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:59Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:59Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:59Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:59Z,3864560,python3,0
2026-08-30T00:58:59Z,3865797,torch_shm_manag,0
2026-08-30T00:58:59Z,3865800,torch_shm_manag,0
2026-08-30T00:58:59Z,3865854,torch_shm_manag,0
2026-08-30T00:58:59Z,3865938,torch_shm_manag,0
2026-08-30T00:59:00Z,3862689,vllm,0
2026-08-30T00:59:00Z,3863565,python3,0
2026-08-30T00:59:00Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:00Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:00Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:00Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:00Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:00Z,3864560,python3,0
2026-08-30T00:59:00Z,3865797,torch_shm_manag,0
2026-08-30T00:59:00Z,3865800,torch_shm_manag,0
2026-08-30T00:59:00Z,3865854,torch_shm_manag,0
2026-08-30T00:59:00Z,3865938,torch_shm_manag,0
2026-08-30T00:59:01Z,3862689,vllm,0
2026-08-30T00:59:01Z,3863565,python3,0
2026-08-30T00:59:01Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:01Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:01Z,3863856,VLLM::Worker_TP,0
